% Model,One_8LayerNanosphere_CUBE_PML.mph
% Version,COMSOL 5.5.0.352
% Date,"Jun 22 2020, 19:25"
% Dimension,3
% Nodes,4365
% Expressions,4
% Description,"Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm"
% Length unit,m
% X,Y,Z,ewfd.Ex (V/m) @ lambda0=400,ewfd.Ey (V/m) @ lambda0=400,ewfd.Ez (V/m) @ lambda0=400,ewfd.normE (V/m) @ lambda0=400
0,-1.5000000000000002E-7,0,0.25003465889236226-0.5955929701796541i,-0.002504136075944524-0.005619939739099741i,0.14542172712798626-0.24227982902540077i,0.7057213595209274
-1.490036972607808E-7,-8.213999979680466E-8,5.874452005079717E-8,-0.467934225046999+0.29132899705591003i,-0.013764514893156929+0.06908640794508185i,0.11323835602261449+0.4001282668052991i,0.6948993297229136
-1.2041298859458686E-7,-6.603704108160022E-8,6.03309322230888E-8,-0.5212869995145211+0.3487262921890376i,0.053723895085753225+0.008211313926400997i,0.182486154571304+0.4763831536687869i,0.8130724031193013
-9.892231228578482E-8,-1.322710561301672E-7,7.154539707237515E-8,-0.3288381800397265+0.09618446708535366i,0.0022019023275776334+0.017131781661132918i,-0.046726389471731127+0.21494187573309456i,0.41211554464196787
-4.942324520310237E-8,-1.6426633056130018E-7,5.453361786567693E-8,-0.023484168919509035-0.15801609373417305i,0.011414984254021458-0.030355588041239428i,-0.01479671240183486+0.019880641027142862i,0.16784500824227017
-6.597212159090054E-8,-9.939960822709893E-8,9.092522783636387E-8,-0.3411024501916164+0.3741213769500105i,0.051690948999579746-0.020693176258741407i,-0.17028960786782577+0.2639883225045124i,0.6021862308764342
-9.783856543919043E-8,-9.001041167930731E-8,1.2134966379072864E-7,-0.20009331502638852+0.5884924749651964i,0.044802341391289406+0.015769928664402584i,-3.6527316841981444E-4+0.3537843121556363i,0.7179293472785749
-1.3920161679919553E-7,-4.460651632447481E-8,1.0503889080661643E-7,-0.33126665093031765+0.7179026739439773i,-6.720862580774182E-4+0.04472388653501i,0.30652176487147614+0.4896728289449456i,0.9803764242447137
-1.038819113728172E-7,-4.574269658337671E-8,9.806199161148675E-8,-0.42874017446844487+0.8239292461073507i,0.04405999140401298+0.007380389461254786i,0.08236681473072227+0.5895670226728349i,1.104322801029661
-1.6932289634071753E-7,0,6.10711104661762E-8,-0.5520337726292998+0.528787996079214i,0.004759297153158616+9.457099473903484E-4i,0.2483356082822629+0.519999981598758i,0.9585989066243755
-1.3068863224798425E-7,0,7.362346071257656E-8,-0.5582419465427803+0.6715865487686967i,-7.38029900926982E-5+4.899497248578131E-4i,0.27918123192264116+0.6654820934811226i,1.1334817925645082
-1.0842315609300859E-7,-4.140615810498841E-8,1.3758615226037763E-7,0.009907373707324727+0.8297156880655788i,0.030151001456021384+0.017199505699291115i,0.1806915730270385+0.4350859409188558i,0.955022778438816
0,-1.3068863224798425E-7,7.362346071257659E-8,0.04548295887511818-0.16715914389748793i,0.0025177054487583984+0.002025460181662203i,-0.10842086778606617-0.16707538792031995i,0.26917498817523466
-5.205965522228583E-8,-5.205965522228583E-8,1.3068888474645982E-7,-0.09978077801705423+0.9749882319646441i,0.03410270385987941-0.01520597034295552i,-0.33929683463023624+0.39562881958754337i,1.1112400119485737
0,-1.6925631863197857E-7,6.12553705187261E-8,0.12507919674581275-0.1628278816933089i,0.03260347549294109+0.012304639086835404i,0.03359685048320986-0.09311767822455694i,0.23150150207334946
0,-1.2878168059910897E-7,1.2575877620743674E-7,-0.10831673664370174+0.3118310675726885i,0.03762948720883306-0.03986861367201044i,-0.2971274822949074+3.3241879545599026E-4i,0.44945627769846946
0,-7.362336014216028E-8,1.3068868890767438E-7,0.050560469234057354+0.6497226360503886i,-0.01816524948398154-0.02736925105218026i,-0.48197044432095654+0.0908429569877276i,0.8172088715084135
-6.158283719556361E-8,-6.047715148499357E-8,1.5795590622450888E-7,0.1302108485998467+0.7820115679405726i,0.06441533526911995-0.01011109267621626i,-0.2192320488271735+0.3317088052990648i,0.8906832991266009
-6.350575505731935E-8,0,1.6842482427826033E-7,0.33679334282508594+0.8712736918583267i,-0.0014628199710695496-0.00312364958435018i,-0.20158374421422848+0.40953043464206934i,1.0405335089880274
-1.2983032466165603E-7,0,1.2467583379035485E-7,-0.12047207138828865+0.8673808620044144i,0.0017698703730015938+0.0012574145011912865i,0.3603829200116992+0.49988310514054207i,1.0712249150799693
-7.362336014216011E-8,0,1.306886889076745E-7,-0.0909848069672551+1.1448950032584866i,-0.0016884123557965541+5.726512899310836E-4i,-0.1651550772475343+0.5762917156789316i,1.2956753920657726
0,-6.268192194389626E-8,1.687331772683264E-7,0.07425063195688766+0.7018646963811583i,0.04214643850469854-0.06101865077692151i,-0.550090457332828+0.20252204470334248i,0.9216775563578524
0,0,1.5000000000000002E-7,0.2314626259447559+0.980482399515031i,-0.003284722890743438+0.004528563281116189i,-0.5773276643751967+0.211371201676649i,1.1841996989009453
0,0,1.8000000000000002E-7,0.22895318519549224+0.780774177162521i,-0.004905439998264463-0.007661447211482179i,-0.5579117025151678+0.3315024720536207i,1.0417143593897997
-1.0746696654641808E-7,4.1570505936976385E-8,-1.382850105306243E-7,0.3685606411714244+0.20539599390012828i,-0.051722226181164475-0.033071325239923836i,0.0937293129940317-0.15020223092294702i,0.46205755289561395
-1.3916230434013024E-7,4.479376864566445E-8,-1.0501129149412298E-7,0.5536665600138094-0.08614313248812781i,-0.0531586401844557-0.0262626057161069i,0.2980766567759365-0.16736081845171777i,0.659301331321045
-1.0385367761030868E-7,4.545190928589108E-8,-9.822696976432287E-8,0.5483618659268015-0.11988627215556572i,-0.01592084373392324-0.02850501496003284i,0.11353773233906889-0.23681262346132337i,0.6212509946369996
-9.595217047252754E-8,9.080443177884014E-8,-1.222609346886118E-7,0.29944137539918286+0.09748890188647284i,-0.06085860646846947-0.02715295594443702i,0.09330501009966585-0.18790929043046598i,0.3880863324285598
-5.2059690779865046E-8,5.2059690779865046E-8,-1.3068885641786628E-7,0.3555566254306536+0.41347984749566i,-0.04018154561471048-0.027130467735742795i,-0.3656136404613549-0.0998387086474078i,0.6666039224791402
-6.068668892877094E-8,5.996742816436684E-8,-1.5849616192896943E-7,0.11366993842333842+0.4898744371440336i,-0.039733946380835675-0.056843621872141i,-0.2924375768490179+0.02109351537512556i,0.5870863407065084
0,7.362346071257659E-8,-1.3068863224798425E-7,0.05381855148347386+0.656511993654178i,-0.019510907647044926-0.009133390396098338i,-0.4781763974700651+0.07191176661737878i,0.8230708488834143
0,6.155346470660464E-8,-1.6914812959737482E-7,0.09217614107548185+0.6961439098477334i,0.03944706759370101-0.06934110531116253i,-0.5454130419399779+0.23477594873321422i,0.9232645624830389
-1.6914812959737482E-7,6.155346470660464E-8,0,-0.21123804280830413-0.017960124114510395i,0.010143371566739796-0.06419455703137536i,0.088691421611476+0.28840202055298786i,0.37587306728372394
-1.4868332131317014E-7,8.187264368861821E-8,-5.991777848619875E-8,0.39330440924832943-0.22639979753065803i,-0.042938863319575846-0.04921895596848925i,0.24920249120618046-0.03241102831016203i,0.5234321949414928
-1.2146258252391807E-7,6.446644867268268E-8,-5.992426922502073E-8,0.35474648331096104-0.35071849426553653i,0.01308754382672585-0.04501209335210015i,0.310423322095594-0.1585963495858429i,0.6169290662908189
-9.757698080401783E-8,1.3381641391186887E-7,-7.05117024680282E-8,0.36160691447299415-0.22710034384073965i,-0.026856632971349093+0.014798133827050601i,0.23357815288501937-0.16381823091890255i,0.5176459159348789
-6.612902931139813E-8,1.0010174482194849E-7,-9.003661569569215E-8,0.36038146373139823-0.14385796167772558i,-0.008980214945693524-0.008370938566232281i,0.006854836036705947-0.25538119743509935i,0.4681823995697096
0,1.2727926958757848E-7,-1.2727917163955977E-7,-0.1326029469940529+0.3272980632352685i,0.046453671032864345-0.029328369280466608i,-0.30022871557167813-9.736177702517374E-4i,0.4698407301244421
0,1.3068868890767438E-7,-7.362336014216028E-8,0.051263304903036815-0.17391108441540418i,0.011368557162011409+0.008274218660304526i,-0.11054877383131595-0.16270920575971354i,0.27305685278463565
-4.937166090907218E-8,1.6434654022546035E-7,-5.433832731139922E-8,0.2934818249672673-0.2364036326404443i,0.017576756224105095+0.058182501029183736i,0.16502694085361166-0.15242143673045955i,0.44339090393270025
-1.3068863224798425E-7,7.362346071257656E-8,0,-0.18057144097326955-0.21896896851125897i,-0.0186194126339778-0.04370787131916826i,0.30764685409157977+0.16919001382139687i,0.46190346006891003
-1.2727917163955977E-7,1.2727926958757848E-7,0,-0.020902061279677496-0.220325380044354i,0.022623533349447337-0.023882571249054515i,0.1006044864868944+0.09821610562512025i,0.26483639574383144
-7.362336014216011E-8,1.306886889076745E-7,0,0.0868449619389482-0.48996354088225136i,0.005167077934203907-0.010323001859871585i,0.18869608323758807-0.12620864066129697i,0.5496843672353455
-6.155333453940145E-8,1.6914817696937542E-7,0,0.2287964032857142-0.32038670909571826i,0.015438512559697434+0.03598594585624548i,0.14190653130587677-0.05847173848470893i,0.4246709054418479
0,1.6914817696937542E-7,-6.155333453940145E-8,0.13421546056827702-0.16281148364106063i,0.028491793103158674+0.010736962285309761i,0.03366873985485904-0.09736763786258483i,0.23706795747705028
0,1.5000000000000002E-7,0,0.25168841448974943-0.5935780700285964i,-0.0034640690634855685-0.004230324136774013i,0.1465603243601023-0.24571332077589253i,0.7058957371221616
0,1.8000000000000002E-7,0,0.3145077880451403-0.32414600974443275i,-4.803208789605669E-4+0.0015402888882766175i,0.16352810077204877-0.09737782511266882i,0.4901546590017948
-1.4798770847249286E-7,8.682676554337458E-8,5.441278274758905E-8,-0.4664759008380893+0.24074915743691783i,0.02941177606317889-0.07398860371201334i,0.1151335971491328+0.38360249244038314i,0.6660042010709348
-1.2146258252391807E-7,6.446644867268273E-8,5.992426922502064E-8,-0.5100212884042666+0.36890327161758196i,-0.049990350099050805-0.0181567151862402i,0.1913310284275585+0.46177347790136036i,0.8075958849401861
-1.3801181724288935E-7,5.437976549927369E-8,1.0195871422080268E-7,-0.3527201792158761+0.6678881044050057i,8.564616669572323E-4-0.050474026076855256i,0.2780386982819145+0.4796574629163702i,0.9385084168448571
-1.0385367761030875E-7,4.545190928589129E-8,9.822696976432271E-8,-0.43163329967325237+0.8185471954033722i,-0.044933266996898896-0.00461400619712213i,0.08436515109973822+0.6053311687532823i,1.1107224155763773
-9.539383084907937E-8,1.369660224184952E-7,6.738193926263554E-8,-0.29391953806320015+0.05524538311964124i,-0.006443479333451462-0.019740759155675632i,-0.05372795662264745+0.18284239172730435i,0.3590712451916242
-1.0775234104981078E-7,9.882656270417593E-8,1.0498925422329114E-7,-0.31709750311319423+0.484660046878312i,-0.0282987532887232-0.04307634250746837i,0.03737145797957154+0.33332076741966254i,0.672057465105159
-6.612902931139838E-8,1.0010174482194844E-7,9.0036615695692E-8,-0.3438941220709328+0.366287341808026i,-0.051433858295431956+0.00796327632952945i,-0.16044100206868334+0.23210086167921978i,0.5801567004021043
-4.7127551438465595E-8,1.6504093131672332E-7,5.42262379805515E-8,-0.00564275089008786-0.1501131645283041i,-0.02210151912540082+0.014639072156556724i,-0.018828381034205574-0.0012142389069326037i,0.1545194678281425
0,1.306886889076745E-7,7.362336014216011E-8,0.04855344446481553-0.174213551993848i,-0.006980182559432339-0.0063015220169971905i,-0.1078472612420318-0.16717920207838538i,0.27419609015793867
-5.2059690779865125E-8,5.2059690779865125E-8,1.3068885641786623E-7,-0.09135554743420335+0.9577888219366125i,-0.02637782158126917+0.022811701596556506i,-0.32258153399248557+0.44253983691508236i,1.1093733399675174
-7.866570368657814E-8,6.134196777420539E-8,1.4982946990857256E-7,0.0935920868142507+0.7627421723014148i,-0.05879149837078022+0.01619295860187676i,-0.07809000743873527+0.3825336765395349i,0.8648835146540234
0,1.6914817696937542E-7,6.155333453940148E-8,0.13026504889601312-0.15767365692944477i,-0.029058222812324425-0.00743546918699258i,0.03364862306662057-0.09352727177530239i,0.22970069683034824
0,7.362346071257685E-8,1.306886322479841E-7,0.060566585371990035+0.6391962715337842i,0.020814179810268015+0.031871578260585474i,-0.4784563759556189+0.10834927688353155i,0.8095416640825441
0,1.2727926958757845E-7,1.272791716395598E-7,-0.10797507601290651+0.3235732423526001i,-0.04460434886296361+0.037940686501442264i,-0.31194136768330216+0.0023888586512175545i,0.46779297589329827
0,6.155346470660453E-8,1.6914812959737485E-7,0.08793007154022409+0.7081080268502415i,-0.041608789047932866+0.05722283482110881i,-0.5523651374027687+0.21049621000315685i,0.9308087025651706
-7.492079116942567E-8,-2.856751945103572E-8,-5.845022678552311E-8,0.31659237022662134-0.4301242944406962i,0.0018606129722199792+0.047581745001189106i,0.13914518983094337-0.3130693046576058i,0.63983186373515
-6.884603833377312E-8,-4.1576017017694886E-8,-4.039378435711353E-8,0.14357614164292928-0.5653328992463577i,-0.019263965274496073+0.07719041160171673i,0.16681831674229552-0.3223641381155669i,0.6928004521571834
-4.499998266541075E-8,-4.499998266541075E-8,-6.363963482159104E-8,0.2785640930607395-0.37841841337101856i,0.002309981029263553+0.06408899793813333i,-0.10630778076825642-0.32570320037613587i,0.5858498602559435
-6.363958579198086E-8,0,-6.363963482158824E-8,0.3131623069339094-0.37086422995439794i,-0.007068283187778163-4.4556939536647186E-4i,-0.01758881690187279-0.30072706559752255i,0.5735436264231693
-8.485278109303639E-8,0,-8.485284639172247E-8,0.5384294499622297-0.17049087874787i,0.001302470122374571+0.0025008122333489034i,0.08205789462291573-0.29023405275379627i,0.6427208056351206
0,0,-9.000000000000001E-8,0.09027352700408478+0.3653643742370777i,-3.535488464888207E-4+0.0025823689278070385i,-0.38268056082102386+0.030388629724165363i,0.5514558503222584
-5.999997691342495E-8,-5.999997691342495E-8,-8.48528463917207E-8,0.3946557101447284-0.13223009850301218i,0.03616140286195209+0.06707957424768433i,-0.06685355517895693-0.30002395013503824i,0.5271247831592577
-9.485239582736979E-8,-5.2550801851126755E-8,-5.139490471449064E-8,0.32821995123215697-0.45666392426206076i,0.02302041031924168+0.05514297699436298i,0.27347512990733325-0.24162922558531155i,0.6732633427272039
0,-6.363958579197522E-8,-6.363963482159388E-8,-0.007044961347413485-0.2277568527099372i,0.019638935995309276+0.02570082456725138i,-0.2114806289727236-0.23476968082818003i,0.3953463076670864
0,0,-1.2000000000000002E-7,0.1593309986868022+0.826227824731994i,0.001064680690682926-6.605530040569204E-4i,-0.6077625072011625+0.16861079380266203i,1.053242398453994
-9.000000000000001E-8,0,0,-0.16450372576862113-0.3649222808944587i,0.0017135912163686166+0.009925175649177742i,0.3957676855006648-0.061616214873295785i,0.5796179491999316
-1.2000000000000002E-7,0,0,-0.25471184857889545-0.20378017668025963i,-0.005946971989192331+0.0010461038840229293i,0.39937018497229787+0.18735666841470233i,0.5516913913132168
-8.485278109303987E-8,-8.485284639171899E-8,0,-0.08639844376580308-0.4986068680804928i,0.02719445800488327+0.06147353247611551i,0.24400771991623715-0.08151215969143824i,0.5727757161234407
0,-8.485278109303987E-8,-8.485284639171899E-8,0.008182664722425915+0.061019813929222656i,-0.011155583538693307+0.042598248739518986i,-0.27391882569296594-0.12837710151735374i,0.3165757538791885
-4.253311197062551E-8,-6.872044187429182E-8,-3.9603475285589675E-8,0.13294151540518187-0.6560984782668015i,3.2067625960837976E-4+0.11625279708231324i,0.05155829072829594-0.37111429965184006i,0.7771803015840854
-5.738226123872083E-8,-8.995433780433917E-8,-5.4913506583663344E-8,0.27398299480320093-0.4892764722159757i,0.020080845400494315+0.05896606148523924i,0.10060213185997678-0.336093144007976i,0.6645266197325623
-6.36395857919914E-8,-6.363963482157765E-8,0,-0.11665467633597433-0.5767527684190584i,0.04731130145163103+0.109461740665877i,0.2186488501785528-0.24727462707625467i,0.6881436930033495
-3.0663733632605074E-8,-7.468068061977922E-8,-5.502208928517783E-8,0.1548980205444366-0.46998432671384177i,0.009471829667627519+0.08678585930197097i,-0.06284346431542563-0.3695195227600779i,0.6286007204940832
0,-9.000000000000001E-8,0,0.01273399862154055-0.87162306410577i,-0.008890921744930764-0.022621366915019397i,0.054478341886412714-0.4513376446723864i,0.9846786690509362
0,-1.2000000000000002E-7,0,0.11927822792708972-0.7571021813292429i,0.003963442581591838+8.247550242960841E-4i,0.09582655778154203-0.35559708283698005i,0.8515998420260421
-6.884603833376805E-8,-4.157601701770893E-8,4.039378435710773E-8,-0.4092143605845526-0.08163755434790819i,0.07373357826028354+0.012255188850331462i,0.07837842436392098+0.0812948899439088i,0.4403563023775978
-9.485239582735944E-8,-5.255080185113356E-8,5.139490471450284E-8,-0.5141492238525553+0.2269953720448044i,0.028079838315338595+0.035637178598113765i,0.1765453344208444+0.35445026350551556i,0.6892884612446758
-4.253311197063073E-8,-6.872044187429025E-8,3.9603475285586796E-8,-0.2721026989684938-0.36747919744741586i,0.0458486498329636+0.022968299557364017i,-0.030280062030726407-0.15037736701165103i,0.48615908095231647
-5.738226123872241E-8,-8.995433780434211E-8,5.491350658365682E-8,-0.28581589791293166-0.08168442681113969i,0.03397506368333069+0.021080617117365308i,-0.030517675535400066+0.0480655876287119i,0.3055909535098307
-6.363958579198963E-8,0,6.363963482157945E-8,-0.48069650103354844+0.3695468736486917i,0.0013765153525137914+5.4036885953296764E-5i,-0.10370543297651336+0.28598133923491453i,0.6797179653593174
